"RegionID","SizeRank","RegionName","RegionType","StateName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","X2000.01.31","X2000.02.29","X2000.03.31","X2000.04.30","X2000.05.31","X2000.06.30","X2000.07.31","X2000.08.31","X2000.09.30","X2000.10.31","X2000.11.30","X2000.12.31","X2001.01.31","X2001.02.28","X2001.03.31","X2001.04.30","X2001.05.31","X2001.06.30","X2001.07.31","X2001.08.31","X2001.09.30","X2001.10.31","X2001.11.30","X2001.12.31","X2002.01.31","X2002.02.28","X2002.03.31","X2002.04.30","X2002.05.31","X2002.06.30","X2002.07.31","X2002.08.31","X2002.09.30","X2002.10.31","X2002.11.30","X2002.12.31","X2003.01.31","X2003.02.28","X2003.03.31","X2003.04.30","X2003.05.31","X2003.06.30","X2003.07.31","X2003.08.31","X2003.09.30","X2003.10.31","X2003.11.30","X2003.12.31","X2004.01.31","X2004.02.29","X2004.03.31","X2004.04.30","X2004.05.31","X2004.06.30","X2004.07.31","X2004.08.31","X2004.09.30","X2004.10.31","X2004.11.30","X2004.12.31","X2005.01.31","X2005.02.28","X2005.03.31","X2005.04.30","X2005.05.31","X2005.06.30","X2005.07.31","X2005.08.31","X2005.09.30","X2005.10.31","X2005.11.30","X2005.12.31","X2006.01.31","X2006.02.28","X2006.03.31","X2006.04.30","X2006.05.31","X2006.06.30","X2006.07.31","X2006.08.31","X2006.09.30","X2006.10.31","X2006.11.30","X2006.12.31","X2007.01.31","X2007.02.28","X2007.03.31","X2007.04.30","X2007.05.31","X2007.06.30","X2007.07.31","X2007.08.31","X2007.09.30","X2007.10.31","X2007.11.30","X2007.12.31","X2008.01.31","X2008.02.29","X2008.03.31","X2008.04.30","X2008.05.31","X2008.06.30","X2008.07.31","X2008.08.31","X2008.09.30","X2008.10.31","X2008.11.30","X2008.12.31","X2009.01.31","X2009.02.28","X2009.03.31","X2009.04.30","X2009.05.31","X2009.06.30","X2009.07.31","X2009.08.31","X2009.09.30","X2009.10.31","X2009.11.30","X2009.12.31","X2010.01.31","X2010.02.28","X2010.03.31","X2010.04.30","X2010.05.31","X2010.06.30","X2010.07.31","X2010.08.31","X2010.09.30","X2010.10.31","X2010.11.30","X2010.12.31","X2011.01.31","X2011.02.28","X2011.03.31","X2011.04.30","X2011.05.31","X2011.06.30","X2011.07.31","X2011.08.31","X2011.09.30","X2011.10.31","X2011.11.30","X2011.12.31","X2012.01.31","X2012.02.29","X2012.03.31","X2012.04.30","X2012.05.31","X2012.06.30","X2012.07.31","X2012.08.31","X2012.09.30","X2012.10.31","X2012.11.30","X2012.12.31","X2013.01.31","X2013.02.28","X2013.03.31","X2013.04.30","X2013.05.31","X2013.06.30","X2013.07.31","X2013.08.31","X2013.09.30","X2013.10.31","X2013.11.30","X2013.12.31","X2014.01.31","X2014.02.28","X2014.03.31","X2014.04.30","X2014.05.31","X2014.06.30","X2014.07.31","X2014.08.31","X2014.09.30","X2014.10.31","X2014.11.30","X2014.12.31","X2015.01.31","X2015.02.28","X2015.03.31","X2015.04.30","X2015.05.31","X2015.06.30","X2015.07.31","X2015.08.31","X2015.09.30","X2015.10.31","X2015.11.30","X2015.12.31","X2016.01.31","X2016.02.29","X2016.03.31","X2016.04.30","X2016.05.31","X2016.06.30","X2016.07.31","X2016.08.31","X2016.09.30","X2016.10.31","X2016.11.30","X2016.12.31","X2017.01.31","X2017.02.28","X2017.03.31","X2017.04.30","X2017.05.31","X2017.06.30","X2017.07.31","X2017.08.31","X2017.09.30","X2017.10.31","X2017.11.30","X2017.12.31","X2018.01.31","X2018.02.28","X2018.03.31","X2018.04.30","X2018.05.31","X2018.06.30","X2018.07.31","X2018.08.31","X2018.09.30","X2018.10.31","X2018.11.30","X2018.12.31","X2019.01.31","X2019.02.28","X2019.03.31","X2019.04.30","X2019.05.31","X2019.06.30","X2019.07.31","X2019.08.31","X2019.09.30","X2019.10.31","X2019.11.30","X2019.12.31","X2020.01.31","X2020.02.29","X2020.03.31","X2020.04.30","X2020.05.31","X2020.06.30","X2020.07.31","X2020.08.31","X2020.09.30","X2020.10.31","X2020.11.30","X2020.12.31","X2021.01.31","X2021.02.28","X2021.03.31","X2021.04.30","X2021.05.31","X2021.06.30","X2021.07.31","X2021.08.31","X2021.09.30","X2021.10.31","X2021.11.30","X2021.12.31","X2022.01.31","X2022.02.28","X2022.03.31","X2022.04.30","X2022.05.31","X2022.06.30","X2022.07.31","X2022.08.31","X2022.09.30","X2022.10.31","X2022.11.30","X2022.12.31","X2023.01.31","X2023.02.28","X2023.03.31","X2023.04.30","X2023.05.31","X2023.06.30","X2023.07.31","X2023.08.31","X2023.09.30","X2023.10.31","X2023.11.30","X2023.12.31","X2024.01.31","X2024.02.29","X2024.03.31","X2024.04.30","X2024.05.31","X2024.06.30","X2024.07.31","X2024.08.31","X2024.09.30","X2024.10.31","X2024.11.30","X2024.12.31","X2025.01.31","X2025.02.28","X2025.03.31","X2025.04.30"
3101,0,"Los Angeles County","county","CA","CA","Los Angeles-Long Beach-Anaheim, CA",6,37,217063.294176556,217308.741926416,218214.879036391,220008.996658022,222290.678270241,224473.565600429,226673.423174184,228935.908917494,231031.860304301,232704.971946789,234230.740344916,235683.532465964,236643.034427778,237538.683084239,238804.724724062,240965.180930526,243346.139249304,245754.436424521,248220.623637729,250757.397745443,253036.023572827,255263.250344597,257282.159348588,259370.684412459,260936.960323162,262700.387948335,265045.382226577,268333.916560599,272101.039281288,275855.907828316,280365.319008287,285191.160350227,290332.233600405,295067.677963878,299691.212143434,304084.610555279,307607.883802251,310715.118604332,314297.572527177,318356.657865279,323335.035990924,327689.470556343,333217.452744954,339100.578943543,345589.544635832,350929.033138122,355842.875498677,360874.76915676,366540.665032094,372604.619833294,379103.818398137,387190.846616565,397220.882905681,407578.154922871,417265.87545465,426063.592545947,435751.270206935,445275.42464601,452580.131939237,458460.155744252,462868.579489628,469023.551917964,475368.744970907,482527.767949262,488899.186228204,495983.661261935,503924.250671425,512667.005507311,521575.196683463,531351.200683679,539329.526021169,546158.301225197,551909.067243842,556857.125791277,561930.244490155,566023.322446172,571267.079780786,575818.243427298,579089.372002259,581303.527608728,580839.092645132,580484.689869627,580276.066426517,581544.96568937,582247.775321493,582143.58946146,580844.135096151,579943.142129509,577658.299373052,574890.656217782,570384.776089094,565514.121634869,560251.478934532,554110.020470614,548252.792668413,542204.999251951,537553.418645543,531916.094008302,523369.537429889,511232.962578036,496992.738299698,483251.620801636,469643.205413592,457242.695984309,447333.20644258,439211.433325888,431525.293104521,421907.690660436,413888.222248945,408134.042998028,404592.082430348,401107.841742265,397758.487337461,393645.885084421,390189.360170431,387942.485511696,386932.801906289,386501.817321567,387412.948444773,390763.035260459,393103.743405604,393414.270788775,394036.73934046,395809.831541112,399189.096746946,399176.754898728,397704.677952386,393792.573198553,389772.856584151,385812.295605722,382236.117832014,380542.566971652,379547.442719221,379656.258293772,378516.330761521,377341.76177715,373785.436119022,372158.427985421,370600.029521142,368571.896282724,364854.693408847,360727.658963535,359035.853763873,358275.813682551,357820.68888799,356358.54665053,353886.16308554,351336.800482516,349883.934257763,350056.968945831,351765.850020246,355754.741800701,361538.187363247,368488.9074149,375567.82322751,382594.236718419,387537.566604792,390198.141065572,390871.350449016,392883.227286079,397311.761971858,403909.839989432,411586.315925576,420186.417645358,429600.37172557,439145.537968433,447051.944320035,453274.429092269,456091.457390486,456952.741684027,456552.847047589,457753.936831286,459757.312782606,462081.289577429,464467.329691906,467998.539898059,473533.003032562,479874.190128192,486138.730258044,491417.436546647,494512.381507607,495803.769439378,495458.611488668,495367.828811473,495942.987713556,497417.380427777,497688.996631185,496308.239601654,493284.988441984,490478.016724862,487254.686125317,484191.456337988,486535.589313548,495109.008390069,506904.647211463,516306.198122,522332.442732346,527447.124040947,526818.426928009,522262.277210153,514842.543756191,511012.600577446,510579.410279383,512817.454895983,520935.323377079,532926.88022692,546625.186504526,556822.578989931,563761.858860005,569253.316578302,569156.97250169,566667.919248072,562843.746768637,563363.82887243,565278.293143395,568397.68713301,574934.790908801,585085.077481255,596702.122688728,606374.893476274,613734.348961246,618872.983246179,624220.081383741,631408.624907407,640666.958038279,649668.129030526,656031.916793426,659530.004481346,657253.363955931,650534.205576552,641821.32871483,635520.113782349,631786.858649999,629678.61501548,630805.630296912,635582.551677672,643021.839783089,650521.868455544,657292.688732937,663568.38631454,667091.419170384,668350.78293691,668298.783223754,668386.156335673,666705.430928291,663336.829764146,663508.751010351,669647.378350914,681965.509228626,696036.351723117,711205.02067989,725570.95329591,734480.116606481,739537.155327717,741567.352046476,747727.24369763,756945.523428984,768548.100409825,780958.519389448,790655.450974131,798529.699085884,804918.624951197,812317.10458907,820755.908843825,830356.38124059,841389.001705385,853696.246652243,864850.373615896,874032.12890097,879430.827909778,882237.892335532,880551.665020437,876328.406146526,871308.500249368,867811.796282357,864928.667514154,856315.832246922,844355.137815898,832967.484202159,828947.589352275,831254.208924006,837819.237809877,848663.211335526,862122.843405881,875645.111047299,886652.61946293,894921.100145389,900047.337880285,898985.867903173,893986.14054636,890016.627362241,890681.791935261,893989.638514007,896172.439466542,899984.682809626,905415.98145066,912328.703331021,917692.306860988,922000.785648016,925563.153494822,924758.178084567,920819.715333258,913682.426344529,908153.620877587
2841,4,"San Diego County","county","CA","CA","San Diego-Chula Vista-Carlsbad, CA",6,73,220345.421445362,221217.827734891,222275.303428843,224669.672824816,227256.020110445,230510.004998533,234251.367111314,238355.866745811,242224.231785417,245526.033775084,248747.356138499,251598.180704357,254083.9920111,256903.640943752,260541.777111208,265066.010917003,269227.812329312,272483.316484353,275082.608138499,277546.490512394,280263.470920118,283012.912028229,285744.443935973,287946.048998373,290037.460056977,292056.276964951,294621.32200168,297677.291934938,301472.47418324,305672.608896034,310892.865363712,316591.867865279,322537.884731627,328346.769333801,333677.834236856,339301.560077761,344221.467648382,348872.230143302,353610.691719903,358628.623188784,364184.284118187,369034.552183437,374916.621224258,380493.935541433,387050.916988393,392833.465796517,398444.248140573,401086.378119105,405097.418781243,411163.930815874,419957.865542435,428299.361798027,436724.523427282,449472.711195282,463031.738268021,476281.706560638,486867.785740728,496629.090127884,504566.891501908,511329.515214538,515789.460862258,519516.953515006,524967.350886495,532151.690954254,539799.831538658,543800.660772195,545958.246594366,547680.963591809,549223.375692981,550096.633876558,550350.447617437,550456.187016937,551602.831456329,551480.546457057,551563.083797593,550946.772704302,551885.029020461,551509.55320852,549608.314194388,546173.530096175,542861.7800992,540042.593331773,538392.520250466,536660.936846899,535178.751097233,533053.85040023,528232.283438196,522772.338479873,516758.016405421,512198.723577171,507329.830423698,503756.644674324,499515.160543228,495147.377647402,489578.412330712,485100.088811135,479313.990844615,472154.214108568,463788.623402152,456679.533795493,448848.854609377,440727.202824397,431465.868013155,422437.010231072,412127.177873572,402727.266061947,394094.198930723,387854.582575413,382515.77053767,379047.250183624,376974.453631464,372952.889182263,369776.281327791,364497.40279441,362541.039547198,359895.277330571,360226.357379722,360646.672725248,363627.802724914,366951.291124668,370315.784728932,372418.071147574,374483.466412085,377817.784988634,379195.316427914,379389.532258814,377552.416398851,375673.454022871,372900.904399132,368984.607881712,365433.023312067,363651.427893979,362601.227194909,361687.19748641,359461.726843959,357850.220685253,356216.13637198,355302.269799275,353829.898590515,350857.061648409,347493.427259533,344623.513060668,343308.781587985,342218.83163775,342523.488768074,343339.17735471,344350.986537748,344104.519837185,344362.995698365,346171.689181115,348274.743002142,350877.892174509,353830.75098738,358010.505945508,362695.357675461,367659.299532719,372965.238350148,378329.276975608,382915.977583002,387866.607357067,394076.174255075,402204.545681267,409806.339605572,416750.611391968,422876.954750044,428778.982450895,433077.874874658,436303.255228987,438959.778543808,442116.622116325,445310.449505005,448970.044605434,452402.979911971,455505.158319236,456493.826497078,456821.937274567,457418.608493658,459529.777321493,462321.11079838,465127.017838043,468237.043202394,471560.546062655,474875.16735953,477778.988420139,480540.681003738,483394.777498998,485585.498414294,488051.695782892,491233.834343149,495917.445912651,500675.493307755,504969.814116391,509431.603070397,513674.522250398,516757.690414713,518572.17091743,519618.529626812,521457.477267857,522901.533165234,524758.461207696,526290.813826874,529412.249535824,533039.877888092,538055.545266356,542642.65051234,547032.649046747,550057.525411155,553241.117545653,555896.924005319,559330.245258121,561800.667155163,565160.623410711,568451.018154595,573089.106681513,577137.917103608,581709.360463342,585529.455757818,588821.977918198,590974.718623266,592804.670455002,595117.704277414,596940.884660493,598588.84271817,599948.975401489,601220.806235238,602519.313537984,603163.602408831,602954.006347515,602499.662452099,602285.396211078,603273.821022297,604635.760085504,605396.893668905,605915.459619323,605923.510440185,606669.273787186,607125.529148684,608287.448989471,610445.797770087,613733.322325998,617568.21329303,621856.140497565,626549.603826897,631374.883760682,633808.975170085,634076.396966105,633889.395711948,636447.37865949,643050.621450777,652285.765608328,664001.932353584,676142.631485585,687938.379966508,699073.355586585,710801.771985143,724633.820419761,740681.286667572,756985.643948174,770152.553754343,777352.440111185,780082.43234278,782485.4927314,787781.299205001,796240.27296107,811656.313678992,833932.291901877,861950.192712637,887502.506776098,906285.915394077,916580.746766258,916911.962472546,908670.961607683,895156.356680662,883007.430311503,873780.157026661,866966.283035661,859653.533642144,854398.928465652,852556.515949994,855760.002175157,862623.313833971,872234.289971022,883780.971944791,895861.600401877,907536.06034433,917111.719018316,923700.135148782,927174.132209839,929504.282049526,934161.672924452,942598.209916974,953128.691320996,962144.074294658,966762.598828713,968248.190213192,967797.735617304,967337.284266773,966604.540776484,966802.864360788,967327.270414765,967437.473087678,966889.661388187,964709.314263639,961467.703608029
1286,5,"Orange County","county","CA","CA","Los Angeles-Long Beach-Anaheim, CA",6,59,257493.841740486,259766.674628128,261380.973927816,264682.050897474,267528.834938811,270536.495670286,273623.155549063,276647.63281976,279632.994367351,282811.11322393,285648.525384433,288671.518408742,291108.519106203,294164.529721934,297031.836116389,300578.238498802,303956.870620936,306878.377884707,309666.837160375,312303.668166243,315551.01524534,318639.682801649,321264.99621115,323693.226303151,325823.866949654,328477.085177139,331376.118853265,335064.432156402,339347.816938233,344352.262234646,350242.939998327,356416.077750629,362110.653140143,367272.389331907,372099.793477461,377096.083235542,381693.091348023,386468.254342251,391137.812137492,396833.016576014,403321.625566445,409312.950943794,415219.624394795,421474.715898065,429115.62046927,437192.104666255,445134.689789675,450560.55639181,457457.681039582,466605.993470189,480303.372752962,493871.600970572,508577.453875164,523869.310167078,537976.122712797,548878.5701341,555337.670525989,560888.022742723,564368.916224403,570018.103454578,576461.760767188,582898.282480189,590776.894948293,598554.537078522,607532.899439251,613415.516353453,619968.093466994,627135.478793846,635489.500796424,642615.584487194,647435.850359119,653929.856050278,659496.304923999,665670.484043539,669679.966828974,674415.555624229,677838.087978627,680340.8248172,679063.485859911,679119.236855174,678014.781078862,678720.028000641,676743.207644586,673652.148760407,672629.071879753,672348.166114618,672180.096983519,668405.22316062,663123.691123181,658234.762325396,651041.267426266,642399.563015088,630848.021390919,621343.086583543,615267.033252083,607563.951438738,597255.695989118,582086.180765135,569833.329744101,556760.033792118,545077.179645549,533654.245748123,525659.540120559,519529.273835052,515964.298169701,510584.439144105,503171.466793714,494456.392791297,486567.479749555,482894.929495325,478631.306655797,476157.764058043,473453.875464256,471178.733352846,469345.194577847,467343.201806637,467589.550563878,469423.248981766,474225.878166129,479146.449792255,481383.210285937,481593.491852711,480515.356586337,483417.171064424,485385.896376076,486512.360327927,483701.065923276,480507.808783849,476950.432114498,473220.206169229,469144.677951155,466176.584487136,464444.636673749,463661.833323926,461835.265270211,458913.861488554,453877.438037912,450378.910774664,448754.350575888,447401.15894647,444257.248639066,441281.589726412,440475.265464229,441579.693529122,440720.840958503,438464.264935369,435106.347827689,432879.806855695,432150.883840567,432707.748966492,434835.336045357,439002.319904691,445018.52550217,452184.525531407,460188.146973417,467938.202450583,475382.807557054,481404.141166995,486892.686751018,492599.289139704,500299.916981417,509094.453631657,517867.872106876,525657.411084155,533434.724053334,541308.346464379,548644.48992002,554719.76828063,559119.324064945,562240.064098065,565226.628117227,568284.76828988,571165.353316404,572577.794903644,573340.216321902,573679.296850107,575934.92327228,579089.903885658,583972.903267524,588529.976095553,592968.016106088,596032.594014402,598287.623906708,598990.41199575,599687.817320331,600352.390050292,602226.063272635,601479.88698846,598518.401349858,593146.054486574,588249.015661728,583868.607558053,587296.717310118,597254.65062486,611263.073633795,620624.724260631,626047.077377742,629743.324791703,632968.912991356,631196.419267665,625304.585505351,617635.85624359,614735.478420843,615701.760083497,623793.703973002,635531.172405892,649846.787087507,659291.988448369,665736.742512343,669779.19347574,673406.767676632,678084.617660264,685114.67634842,694630.588977208,704035.530870655,713856.690259922,720930.514220155,724274.702656035,722780.829347753,719940.074557108,718758.764028761,718805.484185337,718832.618492355,720841.484236783,724390.039136728,730229.203659196,734517.431493604,736639.505540249,733663.274123591,727476.401474303,721136.411637995,718933.373247208,719058.587306687,719713.442685383,720029.910540833,722121.715513858,726390.381686122,732009.116526642,737217.35961404,741558.260120983,744204.546445789,746146.094380339,748421.665326839,751319.75716994,752068.956864954,750436.26209127,749355.825148403,752849.592346962,761865.676176062,774162.244479227,788594.69681704,802575.681702061,813533.539359468,821430.613015151,827540.182167823,836879.727265239,848923.733180762,863233.950195139,874851.637076499,883459.99099072,889419.512626267,898026.82761144,909790.907025747,924936.276779105,944418.067132874,968560.755046476,996111.989766586,1021503.44694315,1040533.61487601,1050870.88259718,1050859.25195364,1044582.35554082,1035470.21509919,1029834.19157469,1025647.53504849,1022021.52340546,1013523.06617698,1003766.72866333,996939.462118493,998812.39687468,1007289.365526,1019456.21507444,1033544.19847253,1049886.04095491,1066744.20511466,1081416.66790241,1092610.64336801,1100066.81924982,1103750.46870068,1106040.39783352,1112755.04717046,1125153.06448262,1139889.53582411,1150251.21339213,1157957.62491539,1164439.21337277,1171691.21339895,1178445.48478984,1185146.93969461,1191787.81296355,1196591.05414618,1199781.71592459,1199578.46468527,1197590.84852511
2832,9,"Riverside County","county","CA","CA","Riverside-San Bernardino-Ontario, CA",6,65,154875.045124713,155226.162617614,155654.942698773,156635.864656482,157917.877281599,159496.272168153,161143.381456558,163008.675746341,164964.131825008,166919.044894,168547.45387736,169917.014884538,171316.802015894,172537.852227452,174009.575399938,175573.022265814,177399.307503721,179196.336312593,181208.674653195,183541.172812751,185802.473849591,187659.302419793,189122.192269912,190492.688936372,191758.928733318,192931.435025994,194170.448017107,195607.84322806,197401.520599926,199858.648454274,202681.556893921,206072.676923225,209435.576654072,212385.365675032,215035.322670789,217355.015629834,219967.159840434,222268.023918411,224675.658667481,227473.588935271,230954.782251819,234933.608092759,239067.320132979,243501.404562826,247758.46147066,251998.7139537,255644.819072111,258914.705314598,261980.128067095,265585.663013433,270048.823056576,275534.008066811,281392.160114841,289167.832308033,298185.90938278,308569.968747658,317145.387189484,324599.827291284,329708.487077951,335804.848434726,340091.606592896,346320.995511114,351686.690449268,359122.544597206,365499.578732668,371864.717544326,377776.397550868,383891.759798644,389557.970994671,395059.98301337,399628.918430274,403285.116754135,406541.942439066,409428.782788553,412577.578104272,415166.267312169,417513.619390384,419908.78370881,421715.87554517,423341.151879197,424896.352904455,425874.440478425,426568.237346053,427172.818184901,427041.963288047,426975.445179022,425091.265877821,421837.369435707,416787.167415969,410953.852696328,406203.039471094,400131.513376183,393182.874410362,385683.736704025,378946.029427448,372692.805020999,366119.430490402,358269.777621197,348334.914486144,337095.678610543,325325.894901064,313643.324505074,300688.424117371,287620.016312144,275551.243132172,266687.883554505,258863.980725212,250646.463843676,241882.551022519,236176.86872258,232137.442516468,228547.765749578,223737.946466436,220366.246935891,217413.047587795,214056.745998008,210730.201744756,208591.710437066,208439.676511931,209864.062291561,212297.370890618,214075.272724736,214990.749356391,215668.854689192,216869.361825017,217024.759022138,216300.718969029,213937.795105515,212664.313829002,210707.188258038,211010.924170062,211376.228331566,212140.245156694,211475.791109826,210760.587269544,209980.837135802,209638.983969101,208119.506640113,206716.22189527,205845.329682604,205116.715703805,204277.78062183,203067.74509206,202540.531831258,202595.280881175,202612.536429555,202848.947281668,203286.687788187,204221.06634946,205452.206539027,206665.148338754,208207.556991959,210067.023211892,212314.852075375,214719.966830872,217440.893636923,220639.328304197,223830.212531328,227497.153110242,231715.940905487,237190.214047239,243173.744010811,249108.851504959,255209.828419452,261402.024750345,267419.668477827,272452.820110789,276313.926232749,279636.661979593,282538.144961208,285742.360024861,289092.873727289,292486.271793488,295206.758193339,297064.481743457,298488.740980049,299965.542902143,301301.611241647,302713.222784338,303960.941899098,305511.19381948,306863.353800884,308334.394890154,309855.397679363,311776.189574638,313825.251595723,315798.62424236,318241.859236377,320678.125568117,323234.505102474,325280.392224763,327304.500371879,329466.755606161,331379.444832154,332639.820224292,333499.09635813,334214.636419084,335307.561027544,335780.340098259,335882.634611414,334983.352990184,334308.020982316,333669.779032345,333596.034517667,335014.775957129,337948.674078929,342309.413857303,346406.616203399,349730.807679587,352576.181267983,355043.007471576,358227.204322126,361593.326895965,365349.867770149,368588.02553962,371888.442857636,375025.6542741,377735.623073054,379869.816224102,381547.738878517,383365.554860806,385172.22851171,387123.398699701,389109.686727629,390782.318840146,392542.311667015,393626.780711651,394474.393500502,394871.975764875,395763.733438894,396764.634401515,397479.264193069,397268.112782287,397097.89991881,397319.542060567,398186.308170693,399468.195829842,401015.896066018,403207.12027393,405257.765529004,407478.737495211,409437.587915707,411685.910935782,413247.67297733,413840.809413057,413722.130962297,414620.450011374,417418.636957371,422631.873324368,429338.408512805,437432.281887365,445931.526137928,454010.020976625,461871.731354865,470139.121221825,479758.520089079,490701.902819245,502050.152853503,513033.880806969,522519.800588018,530020.360900098,536308.772044075,542467.190324247,549492.644817553,558300.650231441,568877.125971211,581547.643025874,594424.998729578,605871.863676426,614063.502185342,617520.139533598,616085.12835533,611107.865158733,605966.509716359,601238.428129037,597055.347698846,591654.845464801,586687.283124057,583470.000383924,582977.790558692,584817.857512242,587980.394946924,592040.666118458,596360.380044088,600320.397475331,603754.131281412,606424.38759044,608802.007761016,610772.391071728,612909.559996245,615615.131533277,618623.580672927,621616.3871262,623365.260213137,624795.02603852,625735.667800248,626820.412955279,627442.53444227,628149.845445266,628736.338374709,628513.906974988,627556.29857751,625151.52641128,623219.173255316
3250,13,"San Bernardino County","county","CA","CA","Riverside-San Bernardino-Ontario, CA",6,71,127636.9214492,128369.850015092,129016.594898871,130267.571075211,131267.318778138,132138.014676543,132946.329669226,133839.499220063,134664.6305073,135566.079423901,136546.577358977,137664.623139128,138765.035999785,139757.059178726,140806.922256425,141876.65690271,142978.613059027,144106.682452654,145382.566338956,146811.824154259,148199.101180839,149562.629714964,150943.566246027,152473.765827793,153902.976548929,155158.45134114,156220.967350595,157326.137072586,158633.615851898,160268.069084341,162201.247748944,164546.32081854,167057.902527714,169780.58126206,172472.598164696,175014.920931401,177258.921927318,179094.699859935,181148.089648596,183634.793193669,186668.198959686,189639.512441289,192557.179425799,195649.880690402,198799.018821743,202315.695377485,206170.012962229,210391.615673972,214132.911602862,218017.487273815,222621.218937078,227656.450931772,232807.408457788,237983.318382847,243932.771973536,251426.319724962,258762.663151088,265764.065640062,271780.577728688,278682.057200118,285497.871911402,291778.933672483,296807.447138157,303133.522904094,308127.322730404,313243.593362517,317488.664462066,322985.653882446,329373.349952009,335191.591745879,340675.312447886,345399.4527295,350068.745807733,354741.420825774,359841.166189335,364706.395376954,369151.810438233,372709.526785839,375599.477840873,377572.758853239,378650.676480372,379428.230389476,379644.450379662,378846.840817368,378286.227407239,378630.030040057,379028.876530839,379058.667585343,377644.937056505,375873.449998034,371851.059591615,366928.313566931,361262.575366856,355495.86166519,349761.769952981,344311.189332855,339334.564314858,332591.416227984,322846.67292594,310609.321053535,298535.429391034,287450.614050254,276372.26425978,265344.834093634,254339.592589972,244691.849035137,234858.136251137,225490.45967321,216629.143431638,210348.626968228,205650.333368803,201337.809978337,196534.553427267,192599.22525939,190228.992853294,188683.147471496,185398.115770294,182102.309217721,180495.622822821,180740.047655436,181670.365604483,181631.75439948,182370.397518518,183243.625002042,184518.64853583,185566.670157445,186409.89119273,186455.166756734,185974.658381867,184891.517529224,183535.32574941,182712.574652049,182322.323318999,182500.906803359,181992.051334585,180748.656843886,179624.857223876,178631.345340757,177906.042967204,176156.02917559,174650.356546584,173209.202832351,173299.185191082,173091.164154699,172787.434122212,171256.099643468,169699.860834963,168612.922828473,168614.921292606,169224.388956045,169836.969468062,170443.416694264,172056.14010629,174851.780903918,178277.464512712,181715.470171412,184683.983741592,186898.033388205,188722.546189126,191009.090876184,194769.69230264,199146.426736086,203491.410603066,207712.28062633,212961.425784202,219457.281663205,225770.826241765,230782.542951348,233948.231904116,236204.254347599,238266.577753373,240690.949221507,243532.338814775,245635.700404986,247166.402788611,248253.345823213,250407.826377674,253309.539376073,256622.203005602,259612.038507809,261521.575757509,262468.113205676,262746.376147572,263630.831994973,265354.736008161,267176.900326301,268785.670716534,269112.157674584,268962.588321609,267902.642877785,266660.979493434,264994.343370556,265498.162418842,268740.083064882,273908.077395765,279056.831157852,283358.140241701,287180.164913872,289891.68298945,292363.977626624,291549.404073089,288123.900962562,282448.788106213,278919.876351101,280222.91533307,285848.832406963,294133.413648838,301424.636753528,306670.249092454,310480.124046458,313065.669483883,315791.87766748,319847.825138206,325649.520656341,332065.853481842,338123.800432232,342245.64342041,344373.907362558,344349.027576543,343884.243239297,344069.270840315,344735.038433542,345821.305661024,347308.463627748,349615.446449815,352969.198459895,356146.782338311,358939.952336563,360067.537953655,360321.421311408,359863.75891925,359514.688652783,358843.851633121,357953.176367418,357292.461897137,357441.782062756,358878.88681674,361847.993250214,366029.029983584,370426.616513233,373369.796046238,374848.928107667,375310.098677606,375923.769321082,376028.710728318,375758.138064073,375799.574093394,377738.146485271,382511.396792645,389721.152186841,398814.390318842,408380.72679582,416273.312714198,423013.078463565,428827.450037201,435935.962891274,444306.058117618,453123.910752126,461012.833199699,467074.051598612,472499.751325097,478540.775912209,485752.327134649,493495.544907888,501890.990925848,510638.432634956,519916.285605139,528636.736111665,535773.599914114,540688.678766766,542434.856914709,541055.93554554,537956.976989817,535939.297381356,534965.523890962,534095.991086567,530494.499379552,525974.856654392,521685.943804363,519952.540145945,520426.821058132,522642.222475664,525849.295513647,529926.301055079,534228.637926917,539334.728546634,544051.795687821,548470.309259254,550595.390664468,551012.90787103,551005.600360085,551975.116942865,554221.793763909,556096.545812558,557873.923147136,559146.449777563,561067.32746173,563027.206134884,565367.821985587,567175.122441029,567349.687174357,566071.421681441,563263.0402683,560816.566237457
